"TARGET"	"ANT_PM"	"EDAD"	"PROM_SALDO_ACTIVO_TOTAL_ULT_3M"	"PROM_NUM_PCON_ULT_6M"	"PROM_CUOTA_PCON_ULT_6M"	"PROM_IMP_NOMINA_ULT_6M"	"DELTA_IMP_NOMINA_0_5"	"PROM_TEN_PASIVO_ULT_6M"	"DELTA_SALDO_PASIVO_TOTAL_0_5"	"MAX_SALDO_PASIVO_TOTAL_ULT_6M"	"PROM_SALDO_MEDIO_CAHO_ULT_6M"	"PROM_SALDO_PASIVO_TOTAL_ULT_3M"	"PROM_TARJETAS_AJENAS_ULT_6M"	"PROM_NUMERO_ENTIDADES_ULT_6M"	"PROM_SCORE_RIESGO_ULT_3M"	"DELTA_LIMITE_LINEA_TDC_0_5"	"PROM_LIMITE_LINEA_TDC_ULT_1M"	"PROM_LINEA_DISPONIBLE_TDC_ULT_3M"	"PROM_SALDO_ACTUAL_TDC_ULT_1M"	"PROM_SALDO_CUOTAS_TDC_ULT_6M"	"PROM_IMPORTE_TDC_ULT_3M"	"PROM_NUM_OPERS_TDC_ULT_6M"
1	3	46	0	0	0	1136.33333333333	0.211246200607903	1	-0.0564971751412429	5390	760.666666666667	3751.33333333333	1	2.333333333333	3	0	3400	0	0	1318.56001027425	597.786666870117	1.6
0	0	31	72828.3333333333	0	0	6615.2	-1	1	0.451130998520189	24583	14368.1666666667	18612	3.666666666666	5	3	0	0	0	0	0	0	0
0	6	44	0	0	0	2241	-0.0706627680311891	1	-0.394652406417112	1870	1361.5	1192.33333333333	1	2	1	0	2250	1031.99670410156	2024.84997558594	0	851.926672935486	7
0	68	41	0	0	0	7402.6	-1	1	-0.138394547519879	32230	5934.83333333333	28338.3333333333	2	3	3	0	0	0	0	0	0	0
0	6	31	46826.3333333333	0	0	6675.16666666667	-0.511398529822276	1	0.376346604215457	11754	402.666666666667	10706.3333333333	2	4	1	0	0	0	0	0	0	0
0	33	30	0	0	0	0	0	1	0	6	6	6	2	3	1	0	3050	0	0	0	106.336664199829	1.333333333333
1	8	32	0	0	0	4362	-1	1	-0.9601106755822	4337	822.166666666667	181.333333333333	0	1	3	0	0	0	0	0	0	0
1	45	27	0	0	0	0	0	0	0	0	0	0	0.5	4.5	2.333333333333	-1	0	1325.33502197266	0	695.252014160156	94	1.5
0	2	36	0	0	0	2548.5	-0.669353172143005	1	-0.0403156996587031	8054	898.833333333333	5573.66666666667	0	1	3	0	0	0	0	0	0	0
0	85	42	0	0	0	692.6	1.01049475262369	1	-0.996039603960396	505	136.833333333333	49.6666666666667	0.166666666666	3	2.666666666666	0	0	0	0	0	0	0
0	45	56	0	0	0	0	0	1	-0.0709175738724728	5300	3612.16666666667	3684.66666666667	1	3	1	0	6400	0	0	45.8433329264323	239.5	1
0	0	39	0	0	0	831.333333333333	-0.436399217221135	1	0.0157068062827225	389	4.83333333333333	387	0.166666666666	2.166666666666	2	0	850	370.639994303385	370.040008544922	625.271662394206	0	0
0	55	40	0	0	0	3139.25	-1	1	0.901139676649881	8403	1952.33333333333	6787.33333333333	0	0	0	0	0	0	0	0	0	0
0	2	58	0	0	0	0	0	0	0	0	0	0	3	5	1	0	11050	10875.830078125	402.510009765625	0	399.739990234375	1.8
0	0	53	0	0	0	0	0	1	-0.150494777350192	14552	12812	12425	0.333333333333	2.333333333333	1	0	15600	15600	0	0	0	0
0	24	63	0	0	0	0	0	1	1.32142857142857	16534	5500.5	7555.66666666667	2	3	3	0	0	0	0	0	0	0
1	54	40	110603.333333333	1	480	0	0	0.833333333333	9999999	54	20.5	9	0.333333333333	2.666666666666	3	0	0	0	0	0	0	0
0	7	63	0	0	0	676.166666666667	0.0240601503759399	1	22.8556701030928	2314	982.166666666667	1569.66666666667	1	3	1.333333333333	0	1000	0	0	0	28.2099990844727	1
0	4	38	60937.3333333333	0	0	4955.83333333333	0.0542485469139219	1	0.0693333333333333	22857	15885.5	21598.3333333333	3.333333333333	5	1	-1	0	0	0	0	0	0
1	5	35	0	0	0	2947	-0.0536524969046636	1	0.0735794074793589	4421	1283.66666666667	3994.66666666667	0	0	0	0	0	0	0	0	0	0
1	51	28	0	0	0	1639.66666666667	0.0479768786127168	1	0.283102143757881	6105	724.333333333333	4856	0	2	3	0	0	0	0	0	0	0
0	2	57	0	0	0	14434.5	-0.0401391923606053	0.833333333333	9999999	9895	0	9858.33333333333	5	6	3	0	0	0	0	0	0	0
0	37	36	0	0	0	1539	-1	1	1.25	143	75.5	88.3333333333333	0.166666666666	3	3	0	0	0	0	0	0	0
0	1	50	0	0	0	0	0	1	0	2	2	2	1.333333333333	3.666666666666	3	0	2100	24.659999926885	2112.39990234375	0	32.1699994405111	1.166666666666
0	79	42	0	0	0	0	0	0.166666666666	-1	14	2.33333333333333	0	1	2.666666666666	3	0	1600	0	0	0	650	2
0	80	45	2926.66666666667	1	313	1662.33333333333	-0.106840022611645	1	0.260566882148185	10140	43.1666666666667	9481.66666666667	0	2	2	0	1200	132.703330993652	1037.13000488281	0	29.5	2
0	1	42	0	0	0	1370.83333333333	-0.270862800565771	1	0.101679771265189	7165	467.666666666667	6703.66666666667	0	1	3	9999999	2700	145.093332926432	2400.06005859375	2056.7419921875	0	0
0	96	35	0	0	0	1409	2.40031397174254	1	3.9	256	146.333333333333	201.666666666667	1	2	3	0	0	0	0	0	0	0
1	0	39	0	0	0	0	0	1	-0.272	250	227.333333333333	204.666666666667	2	4	1	0	7400	0	0	0	2863.3266881307	5.2
1	12	28	0	0	0	1842.66666666667	0.0761705101327743	1	0.0303030303030303	34	0	33.3333333333333	0	1	0	0	7500	5465.18668619792	2151.77001953125	2020.87836710612	506.026674906413	1.666666666666
0	0	32	0	0	0	825.166666666667	2.74501992031872	1	23.5	1002	667.166666666667	966.333333333333	0	0	0	0	0	0	0	0	0	0
0	0	30	0	0	0	2986.66666666667	0.783475783475784	1	0.216801385681293	5074	2446.33333333333	4622.66666666667	0.166666666666	1	3	0	0	0	0	0	0	0
0	98	31	0	0	0	2351.5	-1	1	-0.215855331299163	35723	15119.6666666667	28519	1.5	1.5	1	0	0	0	0	0	0	0
0	92	35	0	0	0	2537.8	-0.240080026675559	0.5	9999999	1884	316.5	5	1	1.6	1	0	0	0	0	0	0	0
0	9	48	0	0	0	2164	-0.0751131221719457	0.5	0	458	149	145.333333333333	0	0	0	0	0	0	0	0	0	0
1	15	42	7211.33333333333	1	414	0	0	0.666666666666	-1	129	37.3333333333333	4.66666666666667	0	1	3	0	0	0	0	0	0	0
0	70	41	0	0	0	0	0	1	0.315029387069689	15864	2661	7469	1	3	1	0	0	0	0	0	258.080001831055	1
1	48	42	0	0	0	0	0	0	0	0	0	0	3	7	3	-1	0	1840.23001098633	0	1404.616015625	909.279983520508	6
1	39	30	12324	1	1029	14274.6666666667	0.0318778674260402	1	-0.713164738588467	22302	14386.1666666667	10101	2	5	1	0	1000	961.360005696615	38.7999992370605	0	0	0
0	4	40	122723	1	528.166666666667	0	0	1	0.332493702770781	788	493.666666666667	598.333333333333	0.666666666666	2.333333333333	1	0	0	0	0	0	0	0
0	3	55	0	0	0	0	0	1	0.0790061418202122	3865	3737.16666666667	3771.66666666667	0	0	0	0	0	0	0	0	0	0
0	25	63	0	0	0	913	-0.439119170984456	1	-0.518072289156627	332	183.833333333333	165	0	0	0	0	0	0	0	0	0	0
0	0	44	0	0	0	2617.2	9999999	0.833333333333	9999999	1509	655.5	387.333333333333	1	1	0	0	0	0	0	0	0	0
0	11	32	0	0	0	6296.5	-0.600335048462367	1	-0.807853403141361	7000	2903.66666666667	1171.66666666667	0	1	3	0	0	0	0	0	0	0
0	0	28	0	0	0	1743.5	1.5515873015873	1	-0.469847928683797	3713	1344.33333333333	1147	0	0	0	0	0	0	0	0	0	0
1	1	35	12137	1	753	0	0	0.833333333333	2.76470588235294	295	109.5	192.666666666667	0	2	1	0	12100	0	0	318.333333333333	0	1.5
0	0	39	0	0	0	1775.83333333333	0.219772879091516	1	-0.299595141700405	782	271.666666666667	128	0	0	0	0	0	0	0	0	0	0
0	1	41	0	0	0	1099	0.0800640512409928	1	-0.100622406639004	3856	383.833333333333	3468.33333333333	2.166666666666	3.166666666666	3	0	0	0	0	0	0	0
0	11	36	0	0	0	2946.5	-0.033130493576741	1	-0.13058568329718	4821	3833.83333333333	3373.33333333333	3.333333333333	5	1.333333333333	0	0	0	0	0	0	0
0	0	34	0	0	0	10842	9999999	1	0.76078431372549	21563	10637.6666666667	9210.66666666667	1	1	1.333333333333	0	0	0	0	0	0	0
0	9	49	0	0	0	1083.5	0.0123393316195373	1	-0.758064516129032	248	76.3333333333333	53	2	5.333333333333	2	0	1650	1624.06669108073	51.9700012207031	0	26.1299997965495	1.2
1	3	35	38529	1	918	4794.75	-1	1	-0.798730158730159	1575	451.333333333333	510	2	2.666666666666	1	0	0	0	0	0	0	0
0	4	40	314806	1	708	6940	-1	1	-0.84487148399612	16726	7320.66666666667	3822.33333333333	1.166666666666	3.166666666666	1	0	12000	731.279988606771	11002.7099609375	11127.3668619792	0	1
1	5	27	0	0	0	0	0	1	-0.890350877192982	228	77.6666666666667	25	0	1.75	0	0	0	0	0	0	0	0
0	12	39	0	0	0	3421.83333333333	0.903185767480348	1	0.326843538787451	13153	1178.33333333333	12235	0	1	3	0	0	0	0	0	0	0
1	12	51	0	0	0	0	0	0.833333333333	-0.861003523690265	49321	20465.8333333333	18031.3333333333	0	1	0	0	12500	12500	0	0	0	0
0	1	34	0	0	0	2846.66666666667	-0.107685227795674	1	0.0999527782150165	8454	1144.16666666667	6126	0	1	1	0	5150	5150	0	127.946665445964	0	0
0	3	64	0	0	0	4117	0	1	0.224089635854342	1311	977.333333333333	1215.33333333333	3.5	4.166666666666	1	9999999	15000	0	0	0	0	0
0	17	63	0	0	0	0	0	1	-0.652626222649404	53061	24565	25084.3333333333	0	2	0	0	0	0	0	0	0	0
0	12	58	0	0	0	0	0	1	-0.187335092348285	481	391.666666666667	371.666666666667	0	1	0	0	950	313.543334960938	545.780029296875	759.22499593099	0	1
1	17	49	0	0	0	0	0	1	0	35	35	35	3.666666666666	5	3	-1	0	189.75	0	6158.52258300781	0	0
0	1	35	0	0	0	2822.2	9999999	1	9999999	2558	1347	1469.33333333333	0	0	0	0	0	0	0	0	0	0
0	3	53	0	0	0	0	0	1	-0.992158912702561	1913	375.666666666667	20	0	4.333333333333	3	0	0	0	0	0	0	0
0	16	36	50348.3333333333	1	1741	0	0	1	0	1	1	1	2	3	2.666666666666	0	5000	2749.17993164062	843.739990234375	1309.03332519531	2199.46496963501	6.8
0	73	66	231771.666666667	1	1550	0	0	1	0.158730158730159	2206	487	109.666666666667	4	5.166666666666	1	0	30000	22590.44921875	7501.64013671875	0	1275.62496948242	1.6
0	75	34	0	0	0	1514.83333333333	0.135761589403974	1	0.043229315774406	8377	7534.33333333333	7548.66666666667	1	2	1	0	3150	3150	0	0	0	0
0	0	51	0	0	0	3082.16666666667	0.122835674616139	0.833333333333	2.66719492868463	2314	828	1267.33333333333	0	0	0	0	0	0	0	0	0	0
0	0	34	18478.3333333333	1	736	4530.5	0	1	-0.988249845392703	2042	766.166666666667	691.333333333333	0	1.5	1	0	2600	920.933329264323	1548.86596679688	1776.79001871745	29.2466665903727	1.166666666666
0	1	39	0	0	0	3896	-1	1	-0.0241273100616016	3896	3871.33333333333	3846.66666666667	0	0	0	0	0	0	0	0	0	0
0	28	33	0	0	0	2105	-0.030635838150289	1	19.7567567567568	777	304.5	297.333333333333	0	2	1	0	6000	0	0	0	0	0
0	96	55	0	0	0	0	0	1	0.545296167247387	2044	1586.16666666667	1662.66666666667	0	1	1	0	0	0	0	0	0	0
1	28	31	0	0	0	4539.8	9999999	1	12.4705882352941	3360	1432.33333333333	1624	1	2.5	2	0	3000	0	0	8.33333333333333	1061.35334523519	9.166666666666
0	10	45	0	0	0	1362	0	1	-0.0417615793470008	2142	1037.33333333333	482	0	0	0	0	0	0	0	0	0	0
1	82	41	0	0	0	0	0	1	-0.221674876847291	1945	420.166666666667	712.666666666667	1	1	1	0	0	0	0	0	0	0
0	33	41	0	0	0	3137.16666666667	1.10343183984747	1	-0.980970504281637	3153	1326.16666666667	1096.66666666667	1	2	3	0	9300	0	0	3549.04673258464	28.193333307902	1.833333333333
1	83	34	7903.33333333333	1	344	0	0	0	0	0	0	0	2.166666666666	3.166666666666	1	0	0	0	0	0	0	0
0	0	34	11665.6666666667	1	340	2623.5	0.618217599100365	1	0.00906344410876133	1085	15	1027.33333333333	0	1.833333333333	1	-1	0	2000	0	0	0	0
0	1	34	0	0	0	3650	-0.202592087312415	1	-0.462013862806023	29287	5446.83333333333	17588	1.5	3	3	0	6300	6300	0	0	0	0
0	60	38	0	0	0	573.75	0	1	0.00645161290322581	1336	358.666666666667	556.666666666667	3	5	1	0	1450	1450	0	0	0	0
0	71	63	0	0	0	0	0	1	533.571428571429	6804	2695.16666666667	4773.33333333333	0	1	1	0	0	0	0	0	0	0
0	1	39	0	0	0	1628	0	1	-0.97008547008547	234	126	94	2.5	4	1	0	2000	0	0	132.054997126261	39.1099993387858	2.5
0	0	36	40000	1	37317.6666666667	0	0	1	142	486	197.5	215.333333333333	0	1	1	0	3600	0	0	2621.47499593099	28.6233329772949	1.2
0	1	51	0	0	0	0	0	1	-0.997735421777694	5299	973.333333333333	395.666666666667	1	1.5	3	0	0	0	0	0	0	0
1	1	34	0	0	0	3374.16666666667	0.0815006468305304	1	7.45544554455446	854	318.833333333333	316.333333333333	0	0	0	0	0	0	0	0	0	0
1	3	62	0	0	0	0	0	1	-0.928675400291121	687	261.666666666667	49	2	6.333333333333	3	0	0	0	0	0	0	0
1	4	32	0	0	0	0	0	0	0	0	0	0	1	2	1.333333333333	0	1050	983.199991861979	85.1999969482422	19.1916669209798	0	0
1	15	39	0	0	0	1140.16666666667	-0.45479302832244	1	-0.673506891271057	3265	1418.5	1117	3.333333333333	5.333333333333	1	0	0	0	0	0	0	0
0	78	31	0	0	0	1944	0.0494761350407451	1	-0.434724983432737	3018	2160.83333333333	2181	1	3	1	0	0	0	0	0	0	0
1	3	29	0	0	0	0	0	1	-0.992998833138857	2058	779	18	1	1	0	0	0	0	0	0	0	0
1	50	57	0	0	0	741.5	-1	1	-0.98913830557567	1423	45.3333333333333	479.666666666667	0	0	0	0	0	0	0	0	0	0
1	57	38	0	0	0	1684.8	-1	1	-0.915208613728129	1352	377.5	42.3333333333333	1	2	0	0	0	0	0	0	0	0
0	89	33	0	0	0	1472.16666666667	2.72584269662921	1	0.552868658131816	6550	951.666666666667	5351	0	2	2	0	0	0	0	0	0	0
0	10	47	0	0	0	0	0	1	-0.0782035175879397	3184	1467.16666666667	1757	2	4	1	2.54545454545455	3900	1300.01668294271	0	0	54.3533325195312	1.333333333333
0	8	43	0	0	0	0	0	1	0.250963267403031	14649	12919.8333333333	13985.3333333333	0	0	0	0	0	0	0	0	0	0
0	2	28	0	0	0	2356.83333333333	0.162552100032062	1	-0.586976744186047	1075	373.166666666667	371	0	0	0	0	0	0	0	0	0	0
0	1	48	0	0	0	0	0	0.833333333333	79.625	645	325.166666666667	645	0	2	1	0.0714285714285714	75000	0	0	22759.0786132812	4146.0549621582	4
0	0	56	0	0	0	0	0	1	-0.887719298245614	617	256.666666666667	90.3333333333333	1	3	3	0	1000	390.586669921875	476.670013427734	748.508336385091	0	1
1	3	30	0	0	0	2741.75	-1	1	-0.442141623488774	1464	533.666666666667	339.666666666667	1.5	2.5	3	0	0	0	0	0	0	0
0	81	32	0	0	0	2072.16666666667	1.10911270983213	0.5	-0.996240601503759	266	45.6666666666667	2.66666666666667	0	1.166666666666	2	0	3100	0	0	339.756665547689	472.64667447408	5.8
0	77	48	0	0	0	0	0	0	0	0	0	0	1.333333333333	2.333333333333	0	0	1200	775.726684570312	1100	861.125	1100	1
1	8	31	0	0	0	2626.5	-1	1	-0.166666666666667	970	277.833333333333	142.666666666667	0	0	0	0	0	0	0	0	0	0
0	3	63	0	0	0	2938.16666666667	0.0208717004297115	1	0.0144404332129964	1037	377.333333333333	199.333333333333	0	1	1	0	0	0	0	0	0	0
0	5	37	0	0	0	8704	-0.0126239855725879	1	-0.36098852603707	21527	16344	13032.6666666667	2.5	2.5	0	0	0	0	0	0	0	0
1	34	56	0	0	0	0	0	1	-0.998819362455726	11011	1860.33333333333	13	0	0	0	0	0	0	0	0	0	0
1	47	33	0	0	0	0	0	1	0	16	16	16	0.666666666666	2.666666666666	2	0	500	0	0	0	44	1.666666666666
1	1	54	0	0	0	1522.5	0.0738161559888579	1	0.156962025316456	1473	861.666666666667	659.666666666667	0	0	0	0	0	0	0	0	0	0
0	9	31	19701.3333333333	1	514	0	0	1	0.651577503429355	1545	1042.33333333333	1287.66666666667	1.833333333333	3.5	1	0	4000	2666.68333333358	0	666.633341471354	336.700012207031	1
0	1	43	107912	1	845	0	0	0.5	9999999	25642	8554.33333333333	17108.6666666667	1.166666666666	3.5	1	0	13500	4486.76334635417	8513.18359375	1349.00500488281	1580.74666595459	8.333333333333
0	3	52	0	0	0	3277.16666666667	-0.551250613045611	1	-0.0930232558139535	9295	2771.33333333333	65	0	1.166666666666	3	0	0	0	0	0	0	0
0	6	40	0	0	0	0	0	1	-0.904255319148936	376	187.5	78	0	1	2.333333333333	0	0	0	0	0	0	0
0	1	60	19243.3333333333	2	798	4108	0.916759403516581	1	0.535321821036107	3119	1367.5	1816.33333333333	1	4	1.333333333333	0	0	0	0	0	0	0
0	0	32	0	0	0	1368.33333333333	1.04848046309696	1	1.69791666666667	1295	366.833333333333	795.333333333333	0	0	0	0	0	0	0	0	0	0
0	5	29	0	0	0	0	0	1	0	149	149	149	2	4	1.666666666666	0	46000	24054.0703125	21236.53515625	17362.1134440104	1790.88332621257	3.666666666666
0	0	54	0	0	0	0	0	0	0	0	0	0	2	2.5	1	9999999	9800	6533.33333333333	0	0	0	0
0	38	35	0	0	0	1484.75	9999999	1	14.5	102	51	33.3333333333333	2.5	4	3	0	1500	1500	0	0	0	0
1	21	37	26225.3333333333	1	343	0	0	1	-0.788461538461538	104	48.8333333333333	32.3333333333333	1	3.833333333333	1	0	0	0	0	0	0	0
0	3	43	0	0	0	0	0	1	8.33333333333333	160	52.1666666666667	39.3333333333333	3	5	1	0	13000	1521.0566813151	11155.169921875	383.194997151693	720.039985656738	3.8
0	0	29	0	0	0	2051.8	0.0300978179082017	1	0.0627798127798128	10445	1635.5	9682	0	0	0	0	0	0	0	0	0	0
0	10	30	0	0	0	0	0	1	-0.403132057924804	60216	48233.5	37926.6666666667	0	0	0	0	0	0	0	0	0	0
1	1	47	0	0	0	991.25	-1	1	-0.777777777777778	378	183.166666666667	146.666666666667	0	1	0	9999999	5000	4809.70003255208	318.350006103516	232.077503204346	191.065006256104	2.333333333333
1	3	37	0	0	0	1100.6	-1	1	0.300230946882217	1126	166.833333333333	983.333333333333	0	1	0	-1	0	0	0	1677.90402832031	0	1
0	62	34	225875.666666667	0	0	13539	2.58117455581175	1	1.44994260936105	19210	1279.16666666667	14743	0	1	1	0	10000	3363.27001953125	0	0	4865.32671801249	10.5
0	1	34	0	0	0	4326.33333333333	0.0185854414042333	1	1.73301329394387	14802	1	11317.6666666667	3	5	3	0	7400	2166.01330566406	5165.33203125	4692.23657226562	865.659999847412	5.333333333333
0	77	46	0	0	0	1122.83333333333	-0.0010989010989011	1	-0.108910891089109	147	117	110.666666666667	0	2.833333333333	3	0	0	0	0	0	0	0
0	0	20	0	0	0	1734.5	9999999	1	0.434653465346535	2898	1605.33333333333	1783.33333333333	0	0	0	0	0	0	0	0	601.520003636678	13.333333333333
0	74	47	0	0	0	1033.5	-0.0464807436918991	1	-0.524822695035461	141	47.3333333333333	31	3.333333333333	5	2.333333333333	0	1250	1250	0	0	0	0
0	76	48	0	0	0	5546	0.631379962192817	1	-0.561131971792289	10919	5868.66666666667	4045.33333333333	3.666666666666	4.166666666666	1	0	0	0	0	0	0	0
1	88	30	10000	1	634	3083	0.785419532324622	1	0.461922596754057	4684	2674	2991	0	1.833333333333	1	0	4800	0	0	169.63500213623	0	0
0	10	54	9689.33333333333	1	599	0	0	1	-0.0765556646727971	22402	22049.8333333333	21737	1.666666666666	2.833333333333	1	0	0	0	0	0	0	0
1	23	62	0	1	4496	0	0	1	-0.391304347826087	23	17	14	0	3	2.666666666666	-1	0	0	0	4788.97021484375	0	1
0	16	34	0	0	0	3147.5	0.732599546778893	1	0.091023001879531	12810	1474.83333333333	12518.3333333333	0	1	2	0	0	0	0	0	0	0
0	3	36	0	0	0	0	0	1	-0.92176511954993	5688	1612.33333333333	450.333333333333	0	0	0	0	0	0	0	0	0	0
0	9	61	0	0	0	0	0	0	0	0	0	0	0	4.5	1	0	3250	0	0	2609.30834960938	0	0
0	32	34	0	0	0	884	0.0102272727272727	1	0.201306322396285	47084	41770.3333333333	44319.3333333333	1.333333333333	4	3	0	4200	0	0	509.38999303182	1036.62667338053	4.8
1	10	56	0	0	0	0	0	0	0	0	0	0	1.833333333333	3.666666666666	3	0	5000	0	0	0	28.5066661834717	1
0	4	33	1491.66666666667	1	771	0	0	1	0	3	3	3	3	4	1	0	2900	0	0	67.6666666666667	485.900001525879	2
1	80	47	0	0	0	5315	0	1	0	2113	2109.5	2110	1.666666666666	4.5	3	0	0	0	0	0	0	0
1	25	61	12725.3333333333	1	517	1936.33333333333	-0.117522016398421	1	0.114138596867625	11283	553.833333333333	10891.6666666667	0	1	1	0	2000	1334.02001953125	0	323.333333333333	30	1
1	6	36	7091	1	553	0	0	1	0	6	6	6	0	1.666666666666	3	-1	0	347.690002441406	0	6560.0060546875	20.3700008392334	2.5
0	8	47	0	0	0	0	0	1	0.346806790622474	1950	345.166666666667	1737.33333333333	2.833333333333	4.166666666666	1	0	0	0	0	0	0	0
0	2	61	0	0	0	0	0	1	-0.977675407512403	14110	3591.33333333333	776.333333333333	0	0	0	0	0	0	0	0	0	0
0	77	45	0	0	0	0	0	1	181.95652173913	4208	1289.83333333333	2516	1	2	1	0	0	0	0	0	0	0
0	3	38	0	0	0	0	0	0.833333333333	9999999	2106	908.666666666667	831.333333333333	3.333333333333	5.5	1	0	2700	2423.37003580729	232.389999389648	0	123.943333943685	6
0	1	52	0	0	0	3083.83333333333	-0.0909090909090909	1	-0.233106013639182	3226	1661.83333333333	2242.33333333333	3.666666666666	4.5	1	9999999	100000	0	0	42464.60390625	2409.46000417074	11.75
0	65	53	4965.33333333333	1	387	0	0	1	0.559401184821476	71415	44044.6666666667	64672.3333333333	0	2.5	1	0	0	0	0	0	0	0
0	25	53	0	0	0	1095.5	-0.0170575692963753	1	0.0649679379007762	7190	383.833333333333	6261.66666666667	0	0	0	0	0	0	0	0	0	0
0	2	36	0	0	0	2854.83333333333	0.0456340500219394	1	0.136412382927004	16848	2117.83333333333	15366	0	0	0	0	0	0	0	0	0	0
0	0	30	14208.3333333333	0	0	10862.1666666667	3.35764513491415	1	1.23637894736842	26557	3954.66666666667	18353.3333333333	1	2	3	0	5850	0	0	1307.6050008138	2148.28004964193	10.5
1	4	44	0	0	0	0	0	0.5	-0.3	12	4.83333333333333	2.33333333333333	1	2	3	0	2150	931.75	1228.18005371094	0	0	0
0	2	32	0	0	0	943.666666666667	-0.699380165289256	1	3.32051282051282	1458	618.333333333333	499.333333333333	2.5	2.5	0.666666666666	0	0	0	0	0	0	0
1	30	35	0	0	0	1510	-0.521570014144272	1	-0.0952380952380952	88	68.8333333333333	68.3333333333333	1	3	2	0	500	0	0	1.88333336512248	0	1.5
0	1	35	0	0	0	1688.66666666667	-0.154639175257732	1	1.68553459119497	1156	370.666666666667	400.333333333333	0	1	3	0	0	0	0	0	0	0
0	0	41	28619	0	0	0	0	1	2.50370739609945	56231	34676.6666666667	43796.6666666667	4.333333333333	5.666666666666	1	0	51000	51000	0	0	0	0
0	73	48	0	0	0	1688.16666666667	0.0337886412652768	1	0.0200445434298441	1374	1265.83333333333	1279.66666666667	3	4	1	0	0	0	0	0	0	0
0	11	55	0	0	0	3960.83333333333	0.0486725663716814	1	-0.208473221422862	6356	2539	5485	4.166666666666	7	2	0	1600	1600	0	0	0	0
0	104	53	0	0	0	1692.5	-0.382135661517797	1	-0.0342396777442095	6951	1519.83333333333	5917.66666666667	0	1	2.666666666666	0	800	0	0	235.458330790202	0	0
0	2	38	0	0	0	0	0	1	1.38039215686275	7447	2287.33333333333	3903.66666666667	4	4	3	0	0	0	0	0	0	0
1	1	40	0	0	0	1315.5	-1	1	-0.947639484978541	2936	964.666666666667	1021.66666666667	0.666666666666	1.333333333333	2.666666666666	0	0	0	0	0	0	0
0	86	56	35391.6666666667	1	1009	0	0	1	-0.318910256410256	5306	1660.83333333333	2044.66666666667	2	4	2	0	0	0	0	0	0	0
1	0	56	11852.3333333333	1	516	0	0	1	0	1450	1450	1450	0	1	1	0	3700	3700	0	0	0	0
0	1	39	0	0	0	4756.16666666667	0.322514519986334	1	0.0615889212827988	3087	2640.83333333333	2819.66666666667	0	0	0	0	0	0	0	0	0	0
0	41	54	0	0	0	0	0	1	5.96875	226	93	154	4.666666666666	6.666666666666	1	0	23900	0	0	3856.79838053385	1543.93999767303	29.666666666666
0	1	50	0	0	0	890.166666666667	0.465541490857947	1	-0.167149646458792	9863	8562.83333333333	7957.33333333333	1.666666666666	3	2	0	2300	2300	0	0	0	0
0	5	38	0	0	0	1224	-1	1	-0.422680412371134	97	46.6666666666667	37.6666666666667	1	1	1	0	0	0	0	0	0	0
0	28	38	0	0	0	2312.83333333333	-0.640825035561878	1	-0.330688580334372	7058	775.833333333333	5086	2.166666666666	5	1	0	0	0	0	0	0	0
0	24	31	0	0	0	0	0	1	0.144642857142857	1710	1164.16666666667	1206.66666666667	0	2	1	0	2470	1644.58329264323	1594.87194824219	0	2487.51662317912	10.333333333333
0	25	64	0	0	0	0	0	1	34.4618741665656	292525	130118	169255	0	1	0	0	12500	12500	0	0	0	0
1	37	49	44122	1	1349	1340	-1	1	-0.999284087211194	15365	3997.66666666667	11	2	6	2.666666666666	-1	0	9367.51953125	0	61560.25	0	0
0	39	55	0	0	0	0	0	1	1.32176773057859	50120	0	46878.6666666667	0	1	1	0	12500	12390	120	0	40	1
1	0	41	0	0	0	3722.33333333333	-0.570784617551768	1	-0.997966101694915	5900	3213	1746	1	1	3	0	0	0	0	0	0	0
0	94	62	0	0	0	1899.5	-0.0244299674267101	1	0.147342995169082	2094	856.5	554.333333333333	0	0	0	0	0	0	0	0	0	0
1	54	29	0	0	0	0	0	0	0	0	0	0	1	6	3	-1	0	0	0	7486.0166015625	0	0
0	11	38	83529.3333333333	0	0	3920	-0.141257225433526	1	0.399807290830255	45878	10243.5	43883.3333333333	2.5	4.5	3	0	0	0	0	0	0	0
0	6	41	0	0	0	9395.5	0.0061667488899852	1	0.646570972886762	17252	7063.16666666667	16074	2	3.833333333333	3	0	0	0	0	0	0	0
1	2	46	1757.66666666667	1	316	3274.16666666667	0.559046587215601	1	1.09396689802456	3922	1710.5	2837	0	1	0.333333333333	0	0	0	0	0	0	0
0	59	51	0	1	935	0	0	1	-0.543491484184915	32320	9477.5	5013	1.833333333333	2.833333333333	1	0	50000	50000	0	0	0	0
0	69	56	0	0	0	930.666666666667	1.07960199004975	1	5.30588235294118	682	361	464	1	1	3	0	0	0	0	0	0	0
0	67	46	0	0	0	2642.66666666667	-0.0278167367928939	1	-0.240392192519852	65988	33446.1666666667	48784	0	0	0	0	0	0	0	0	0	0
0	8	47	27299	0	0	0	0	1	0.644843049327354	11004	8510	9649.66666666667	4	5	1	0	30000	28809.8763020833	1559.84997558594	494.201670328776	2031.19999694824	4.8
